"YEAR","MONTH","UNIQUE_CARRIER","CARRIER","SDOM_GALLONS","NDOM_GALLONS","TDOMT_GALLONS","SDOM_COST","TS_COST","NDOM_COST","TDOMT_COST","TOTAL_COST"
2000,6,"SY","SY",5255774,326520,5582294,4087119,4964255,259717,4346836,5942715
2000,6,"T9","T9",0,45698,45698,0,0,40671,40671,1562753
2000,6,"TCQ","TCQ",0,192,192,0,0,248,248,248
2000,6,"TNQ","TNQ",0,17047298,17047298,0,0,14303202,14303202,15025129
2000,6,"TW","TW",52533422,237443,52770865,41930705,46995229,190676,42121381,47185905
2000,6,"TZ","TZ",14298529,3325455,17623984,11700188,11815548,2693106,14393294,19231382
2000,6,"U7","U7",0,1827363,1827363,0,0,1975627,1975627,2094748
2000,6,"UA","UA",166275274,25645,166300919,105450831,172164606,16264,105467095,172185904
2000,6,"US","US",91569000,58000,91627000,72731000,82705000,49000,72780000,82754000
2000,6,"WN","WN",84872078,0,84872078,60996472,60996472,0,60996472,60996472
2000,6,"WO","WO",0,64356,64356,0,0,53870,53870,2777716
2000,6,"X9","X9",0,0,0,0,0,0,0,209543
2000,6,NA,"XG",0,253450,253450,0,137716,223462,223462,832167
2000,6,"XJ","XJ",2611688,0,2611688,2180759,2180759,0,2180759,2180759
2000,6,"YX","YX",7039871,64373,7104244,5739463,5739463,62095,5801558,5801558
2000,6,"ZW","ZW",4065221,0,4065221,4487560,4487560,0,4487560,4487560
2000,7,"3Z","3K",0,0,250401,0,417844,0,475161,475161
2000,7,"5X","5X",0,27100000,27100000,0,11708000,21626000,21626000,33949000
2000,7,"5Y","5Y",19179,254028,1655295,16110,6514510,213383,1390446,8693399
2000,7,"8C","8C",0,5721000,5721000,0,0,4733000,4733000,6103651
2000,7,"AX","9N",1944632,0,1944632,1703473,1703473,0,1703473,1703473
2000,7,"AA","AA",185600723,512834,186113557,111419851,184409154,422454,111842305,184984035
2000,7,"AQ","AQ",4004747,9095,4013842,3471119,3548728,7608,3478727,3575272
2000,7,"AS","AS",23471119,19329,25909746,20067653,22923383,16289,22173846,22943788
2000,7,"B6","B6",1555538,0,1555538,1311082,1311082,0,1311082,1311082
2000,7,"CO","CO",83231000,63000,83294000,69301000,110509000,55000,69356000,110564000
2000,7,"CS","CS",0,0,0,0,5195000,0,0,5195000
2000,7,"DL","DL",186373878,248831,186673781,126665954,165799928,157976,126868036,165957904
2000,7,"ER","ER",5372930,241489,5614419,4548049,6835837,203426,4751475,7385496
2000,7,"EV","EV",6839045,0,6839045,6031597,6031597,0,6031597,6031597
2000,7,"EZ","EZ",0,593582,593582,0,4164434,507552,507552,7088136
2000,7,"F9","F9",5607288,6705,5613993,4790249,4790249,8931,4799180,4799180
2000,7,"FF","FF",0,0,0,0,0,0,0,659467
2000,7,"FL","FL",12333729,0,12333729,11880395,11880395,0,11880395,11880395
2000,7,"FNQ","FNQ",159931,23563,183494,152769,2307074,22444,175213,2445433
2000,7,"FX","FX",44179830,1852042,46033548,36503000,55216000,1541000,38045000,58267000
2000,7,"GR","GR",2325095,237057,2562152,2100100,4823825,209875,2309975,7372870
2000,7,"HA","HA",10261638,1932973,12194611,8344768,8859199,1696071,10040839,10555270
2000,7,"HP","HP",35685863,12369,35698232,30129134,30691076,10346,30139480,30701422
2000,7,"JI (1)","JI",4241460,0,4241460,3528842,3528842,0,3528842,3528842
2000,7,"JKQ","JKQ",0,162000,162000,0,0,184000,184000,191000
2000,7,"JW","JW",574587,65274,639861,549156,1090914,63146,612302,1215370
2000,7,"KR","KR",0,5985659,5985659,0,0,6105372,6105372,6120792
2000,7,"L2","L2",0,0,204027,0,114320,0,240732,444033
2000,7,"LC (2)","LC",1320673,0,1320673,1118877,1118877,0,1118877,1118877
2000,7,"M6","M6",0,20776,20776,0,1090520,17381,17381,1118278
2000,7,"MG","MG",0,2047002,2047002,0,0,1563359,1563359,3414596
2000,7,"GL","MMQ",0,744332,744332,0,0,818765,818765,1944847
2000,7,"MQ","MQ",11585379,0,11585379,8119931,8119931,0,8119931,8119931
2000,7,"N7","N7",5528978,21791,5550769,4773062,4773062,18812,4791874,4791874
2000,7,"NC","NC",0,0,598143,0,779023,0,879090,879090
2000,7,"NJ","NJ",3461444,0,3461444,3491187,3491187,0,3491187,3491187
2000,7,"NK","NK",5402506,0,5402506,5365457,5365457,0,5365457,5365457
2000,7,"NW","NW",112480093,285398,112765491,92545837,160169165,236399,92782236,160405564
2000,7,"OW","OW",194166,0,194166,146897,920228,0,146897,920228
2000,7,"P9","P9",690000,0,690000,724000,724000,0,724000,724000
2000,7,"PO","PO",3031232,422604,3453836,2686099,8343092,359570,3045669,9891584
2000,7,"PRQ","PRQ",0,34496,34496,0,0,30192,30192,375953
2000,7,"QX","QX",5537929,58113,5596042,5352078,5540154,55961,5408039,5596115
2000,7,"XE","RU",10110000,0,10110000,8783000,9120000,0,8783000,9120000
2000,7,"RV","RV",0,0,410678,0,458475,0,427446,506006
2000,7,"RD","RYQ",0,3226326,3226326,0,0,3062985,3062985,3349416
2000,7,"SY","SY",5411960,305554,5717514,4355869,5272822,249123,4604992,6391058
2000,7,"T9","T9",0,53482,53482,0,0,47598,47598,1414890
2000,7,"TCQ","TCQ",0,6061,6061,0,0,6112,6112,6112
2000,7,"TNQ","TNQ",0,15190207,15190207,0,0,13338066,13338066,14029927
2000,7,"TW","TW",54621415,294545,54915960,47924584,53576279,260932,48185516,53837211
2000,7,"TZ","TZ",15465812,3445252,18911064,13321617,13501097,2942881,16264498,22747048
2000,7,"U7","U7",0,857019,857019,0,0,859767,859767,913047
2000,7,"UA","UA",170652011,70913,170722924,124233172,197039772,51625,124284797,197096973
2000,7,"US","US",98524000,80000,98604000,82834000,93951000,69000,82903000,94020000
2000,7,"WN","WN",86813647,0,86813647,65112125,65112125,0,65112125,65112125
2000,7,"WO","WO",0,128355,128355,0,0,115434,115434,3109329
2000,7,"X9","X9",0,0,0,0,0,0,0,363649
2000,7,NA,"XG",0,234311,234311,0,152892,206329,206329,1134743
2000,7,"XJ","XJ",2741306,0,2741306,2288991,2288991,0,2288991,2288991
2000,7,"YX","YX",7025440,36881,7062321,5951259,5951259,27636,5978895,5978895
2000,7,"ZW","ZW",4559959,0,4559959,5115911,5115911,0,5115911,5115911
2000,8,"3Z","3K",0,0,275895,0,473435,0,513661,513661
2000,8,"5X","5X",0,32341000,32368000,0,15150000,34348000,34378000,50006000
2000,8,"5Y","5Y",216450,169830,1255470,257679,8155840,202179,1494608,10532126
2000,8,"8C","8C",0,7095323,7095323,0,0,5155313,5155313,6548537
2000,8,"AX","9N",1902022,0,1902022,1058462,1058462,0,1058462,1058462
2000,8,"AA","AA",185818619,568580,186387199,112900890,188399991,499302,113400192,188968352
2000,8,"AQ","AQ",3939602,18411,3958013,3533092,3610055,12183,3545275,3652576
2000,8,"AS","AS",24145668,10191,26595802,22562962,25605208,9375,24865571,25615956
2000,8,"B6","B6",2389660,0,2389660,2128985,2128985,0,2128985,2128985
2000,8,"CO","CO",85576000,60000,85636000,63623000,101473000,52000,63675000,101525000
2000,8,"CS","CS",0,0,0,0,5121000,0,0,5121000
2000,8,"DL","DL",186566467,447230,187068417,119750961,156192612,278867,120079076,156471479
2000,8,"ER","ER",6383030,256873,6639903,5687142,8087503,226833,5913975,8629941
2000,8,"EV","EV",6807192,0,6807192,6129340,6129340,0,6129340,6129340
2000,8,"EZ","EZ",0,581460,581460,0,4022778,564042,564042,7734920
2000,8,"F9","F9",5782469,15274,5797743,5157757,5157757,15595,5173352,5173352
2000,8,"FF","FF",0,0,0,0,0,0,0,927512
2000,8,"FL","FL",12072306,0,12072306,11986001,11986001,0,11986001,11986001
2000,8,"FX","FX",51125838,2389489,53517715,44461000,64817000,2093000,46556000,68933000
2000,8,"GR","GR",2899148,359405,3258553,2821070,5837713,328370,3149440,8539819
2000,8,"HA","HA",10184269,2055906,12240175,8877631,9403191,1881365,10758996,11284556
2000,8,"HP","HP",36892425,33958,36926383,32174668,32747475,29940,32204608,32777415
2000,8,"JI (1)","JI",4273564,0,4273564,3901905,3901905,0,3901905,3901905
2000,8,"JKQ","JKQ",0,52914,52914,0,0,60872,60872,60872
2000,8,"JW","JW",763428,44840,808268,763436,4175392,37961,801397,4546282
2000,8,"KR","KR",0,7292852,7292852,0,0,8167994,8167994,8256084
2000,8,"L2","L2",0,8409,186286,0,133060,8290,219201,422120
2000,8,"LC (2)","LC",1466954,0,1466954,1313214,1313214,0,1313214,1313214
2000,8,"M6","M6",0,114241,114241,0,1137590,95574,95574,1250418
2000,8,"MG","MG",0,1986373,1986373,0,0,1515602,1515602,2792203
2000,8,"GL","MMQ",0,745873,745873,0,0,857754,857754,2059731
2000,8,"MQ","MQ",11585379,0,11585379,8119931,8119931,0,8119931,8119931
2000,8,"N7","N7",5807755,4694,5812449,5389329,5389329,4355,5393684,5393684
2000,8,"NC","NC",0,0,531006,0,781645,0,816567,816567
2000,8,"NJ","NJ",3223792,0,3223792,3342750,3342750,0,3342750,3342750
2000,8,"NK","NK",5442123,0,5442123,5673426,5673426,0,5673426,5673426
2000,8,"NW","NW",112579420,248816,112828236,104763672,178765605,234917,104998589,179110789
2000,8,"OW","OW",186310,0,186310,189079,1184475,0,189079,1184475
2000,8,"P9","P9",649566,0,649566,946662,946662,0,946662,946662
2000,8,"PO","PO",0,0,0,0,10078770,0,0,11654885
2000,8,"PRQ","PRQ",0,40967,40967,0,0,38586,38586,922932
2000,8,"QX","QX",5591351,58800,5650151,5837024,6037189,60982,5898006,6098171
2000,8,"XE","RU",10622000,0,10622000,7585000,7974000,0,7585000,7974000
2000,8,"RV","RV",0,0,452364,0,472505,0,481329,540983
2000,8,"RD","RYQ",0,2453939,2453939,0,0,2584801,2584801,2826516
2000,8,"SY","SY",5320272,311764,5632036,4698578,5459548,274975,4973553,6328800
2000,8,"T9","T9",0,196791,196791,0,0,175143,175143,1196366
2000,8,"TCQ","TCQ",0,38108,38108,0,0,40013,40013,40013
2000,8,"TNQ","TNQ",0,17381942,17381942,0,0,15833221,15833221,16585840
2000,8,"TW","TW",48157745,240411,48398156,49610859,56022737,249962,49860821,56272699
2000,8,"TZ","TZ",15355762,2829284,18185046,13758327,13917047,2450909,16209236,22628586
2000,8,"U7","U7",0,1505190,1505190,0,0,1537655,1537655,1642079
2000,8,"UA","UA",167169364,93780,167263144,121341262,200569627,68075,121409337,200642101
2000,8,"US","US",99450000,70000,99520000,86869000,100103000,60000,86929000,100163000
2000,8,"WN","WN",89351046,0,89351046,68287269,68287269,0,68287269,68287269
2000,8,"WO","WO",0,28508,28508,0,0,27321,27321,3092656
2000,8,"X9","X9",0,0,0,0,0,0,0,493179
2000,8,NA,"XG",0,320999,320999,0,198777,294781,294781,923484
2000,8,"XJ","XJ",2650901,0,2650901,2213503,2213503,0,2213503,2213503
2000,8,"YX","YX",7473093,58373,7531466,6444124,6444124,64496,6508620,6508620
2000,8,"ZW","ZW",4596166,0,4596166,5244856,5244856,0,5244856,5244856
2000,9,"3Z","3K",0,0,244332,0,442039,0,465526,465526
2000,9,"5X","5X",0,28411000,28456000,0,15181000,29097000,29146000,44471000
2000,9,"5Y","5Y",1044821,463690,1508511,877650,6379100,389500,1267150,8254050
2000,9,"8C","8C",0,5899562,5899562,0,0,5399289,5399289,6599159
2000,9,"AX","9N",1733498,0,1733498,1784436,1784436,0,1784436,1784436
2000,9,"AA","AA",173592429,596351,174188780,116993442,196649935,596006,117589448,197319482
2000,9,"AQ","AQ",3592504,14273,3606777,3771536,3850628,13684,3785220,3900370
2000,9,"AS","AS",21699167,0,23876108,24152188,27318143,0,26545320,27355226
2000,9,"B6","B6",2332783,0,2332783,2486046,2486046,0,2486046,2486046
2000,9,"CO","CO",80065000,104000,80169000,72103000,114031000,91000,72194000,114122000
2000,9,"CS","CS",0,0,0,0,5515000,0,0,5515000
2000,9,"DL","DL",176432984,589104,177073160,113463688,155208663,264786,113790271,155480012
2000,9,"ER","ER",5844913,227725,6072638,6248325,8726255,237913,6486238,9253144
2000,9,"EV","EV",6713643,0,6713643,6935209,6935209,0,6935209,6935209
2000,9,"EZ","EZ",0,567894,567894,0,4372733,734232,734232,8676735
2000,9,"F9","F9",5563449,9566,5573015,5844710,5844710,11279,5855989,5855989
2000,9,"FL","FL",11558971,0,11558971,13322168,13322168,0,13322168,13322168
2000,9,"FX","FX",46335618,2376735,48720860,48138000,71738000,2482000,50629000,76449000
2000,9,"GR","GR",978246,2574178,3552424,1080310,4344349,2818408,3898718,10894607
2000,9,"HA","HA",9379342,1903188,11282530,9150663,9561268,2031367,11182030,11592635
2000,9,"HP","HP",33914112,34419,33948531,34342037,34888142,34432,34376469,34922574
2000,9,"JI (1)","JI",4091846,0,4091846,4110027,4110027,0,4110027,4110027
2000,9,"JKQ","JKQ",0,93000,93000,0,0,90000,90000,91000
2000,9,"JW","JW",707472,73196,780668,842343,4838495,86712,929055,5138147
2000,9,"KR","KR",0,6269605,6269605,0,0,8025094,8025094,8050143
2000,9,"L2","L2",0,0,154003,0,158562,0,215777,395386
2000,9,"LC (2)","LC",1699555,0,1699555,1825166,1825166,0,1825166,1825166
2000,9,"M6","M6",0,4911,4911,0,1027298,4109,4109,1043038
2000,9,"MG","MG",0,2120081,2120081,0,0,1730150,1730150,2404470
2000,9,"GL","MMQ",0,925659,925659,0,0,1249640,1249640,2088495
2000,9,"MQ","MQ",11414606,0,11414606,10241562,10241562,0,10241562,10241562
2000,9,"N7","N7",5465176,28990,5494166,5930055,5930055,31457,5961512,5961512
2000,9,"NC","NC",0,0,510709,0,767757,0,819592,819592
2000,9,"NJ","NJ",2654270,0,2654270,3169895,3169895,0,3169895,3169895
2000,9,"NK","NK",4259367,0,4259367,4665986,4665986,0,4665986,4665986
2000,9,"NW","NW",98010496,261462,98271958,96634541,171600151,268282,96902823,171868433
2000,9,"OW","OW",144191,0,144191,137040,902423,0,137040,902423
2000,9,"PO","PO",0,44142,44142,0,13325939,33107,33107,15044548
2000,9,"PRQ","PRQ",0,0,0,0,0,0,0,999363
2000,9,"QX","QX",5382238,56600,5438838,6177393,6391085,64556,6241949,6455641
2000,9,"XE","RU",10473000,0,10473000,9743000,10191000,0,9743000,10191000
2000,9,"RV","RV",0,0,382904,0,453153,0,475423,538160
2000,9,"RD","RYQ",0,600447,600447,0,0,722820,722820,790414
2000,9,"SY","SY",4485977,303226,4789203,4570309,4927631,319133,4889442,5740166
2000,9,"T9","T9",0,364944,364944,0,0,324800,324800,774306
2000,9,"TCQ","TCQ",0,178103,178103,0,0,231534,231534,231534
2000,9,"TNQ","TNQ",0,16170483,16170483,0,0,17214685,17214685,17953713
2000,9,"TZ","TZ",12721324,3129218,15850542,13709472,13876728,3208742,16918214,23645727
2000,9,"U7","U7",0,452481,452481,0,0,509741,509741,647439
2000,9,"UA","UA",161299819,161680,161461499,129619840,216093002,129926,129749766,216227755
2000,9,"US","US",94788000,104000,94892000,97033000,111209000,115000,97148000,111324000
2000,9,"WN","WN",83502945,0,83502945,60693936,60693936,0,60693936,60693936
2000,9,"WO","WO",0,72120,72120,0,0,77197,77197,2974180
2000,9,"X9","X9",0,0,0,0,0,0,0,1057872
2000,9,NA,"XG",0,242246,242246,0,123272,248768,248768,761809
2000,9,"XJ","XJ",2486484,0,2486484,2076214,2076214,0,2076214,2076214
2000,9,"YX","YX",6797236,108204,6905440,7040381,7040381,131444,7171825,7171825
2000,9,"ZW","ZW",4535647,0,4535647,5761722,5761722,0,5761722,5761722
2000,10,"3Z","3K",0,0,371424,0,442677,0,469856,469856
2000,10,"5X","5X",0,28848000,28848000,0,16010000,30080000,30080000,46428000
2000,10,"5Y","5Y",1330476,404286,1734762,1117600,7225350,339600,1457200,8320610
2000,10,"8C","8C",0,6526066,6526066,0,0,7114150,7114150,8708474
2000,10,"AX","9N",1929126,0,1929126,2221020,2221020,0,2221020,2221020
2000,10,"AA","AA",180470956,463687,180934643,133737657,217655802,475784,134213441,218194950
2000,10,"AQ","AQ",3764129,14213,3778342,4193370,4239724,14607,4207977,4280766
2000,10,"AS","AS",21825860,16604,23908885,24442112,27655028,18349,26776059,27673377
2000,10,"B6","B6",2489971,0,2489971,2567160,2567160,0,2567160,2567160
2000,10,"CO","CO",82735000,155000,82890000,81612000,127089000,234000,81846000,127323000
2000,10,"CS","CS",0,0,0,0,5514000,0,0,5514000
2000,10,"DL","DL",180052001,331538,180486899,137627435,176631420,253655,138005122,176898060
2000,10,"ER","ER",5893960,229707,6123667,6326056,8945926,238694,6564750,9341685
2000,10,"EV","EV",6878663,0,6878663,7291331,7291331,0,7291331,7291331
2000,10,"EZ","EZ",0,1420555,1420555,0,3931873,1736888,1736888,9765551
2000,10,"F9","F9",5814848,7713,5822561,6011966,6011966,9647,6021613,6021613
2000,10,"FL","FL",12116601,0,12116601,13765858,13765858,0,13765858,13765858
2000,10,"FX","FX",48069822,3021339,51098250,50140000,73846000,3120000,53267000,79842000
2000,10,"GR","GR",943296,2582743,3526039,1006408,4141130,2790196,3796604,10989737
2000,10,"HA","HA",9732784,1091044,10823828,10514821,11023190,1186369,11701190,13139464
2000,10,"HP","HP",35323836,41612,35365448,37456501,38167906,44690,37501191,38212596
2000,10,"JI (1)","JI",4341001,0,4341001,4334492,4334492,0,4334492,4334492
2000,10,"JKQ","JKQ",0,63000,63000,0,0,81000,81000,81000
2000,10,"JW","JW",697414,18103,715517,788668,4164425,22379,811047,4286216
2000,10,"KR","KR",0,6157240,6157240,0,0,7511833,7511833,7527181
2000,10,"L2","L2",0,0,159185,0,143634,0,234417,504594
2000,10,"LC (2)","LC",2017596,0,2017596,2075742,2075742,0,2075742,2075742
2000,10,"M6","M6",0,42897,42897,0,1499046,55895,55895,1605628
2000,10,"MG","MG",0,2243733,2243733,0,0,1784053,1784053,2396179
2000,10,"GL","MMQ",0,887427,887427,0,0,1171404,1171404,1861199
2000,10,"MQ","MQ",12261390,0,12261390,11081228,11081228,0,11081228,11081228
2000,10,"N7","N7",5861349,61895,5923244,6191709,6191709,65384,6257093,6257093
2000,10,"NC","NC",0,0,443546,0,681665,0,740508,740508
2000,10,"NJ","NJ",2917512,0,2917512,3504685,3504685,0,3504685,3504685
2000,10,"NK","NK",5251375,0,5251375,5944279,5944279,0,5944279,5944279
2000,10,"NW","NW",102784021,443828,103227849,80740699,144171928,433449,81174148,144640606
2000,10,"OW","OW",144468,0,144468,141758,933492,0,141758,933492
2000,10,"PO","PO",0,63055,63055,0,13920087,55488,55488,16029577
2000,10,"PRQ","PRQ",0,2297,2297,0,0,2228,2228,1095215
2000,10,"QX","QX",5369665,56495,5426160,6628891,6861592,69309,6698200,6930901
2000,10,"XE","RU",11187000,0,11187000,11114000,11575000,0,11114000,11575000
2000,10,"RV","RV",0,0,414879,0,519274,0,566988,623346
2000,10,"RD","RYQ",0,517042,517042,0,0,632184,632184,966400
2000,10,"SY","SY",5342763,347153,5689916,4944091,5307728,339478,5283569,6013594
2000,10,"T9","T9",0,217005,217005,0,0,223515,223515,651598
2000,10,"TCQ","TCQ",0,73253,73253,0,0,109880,109880,109880
2000,10,"TNQ","TNQ",0,16412867,16412867,0,0,17392921,17392921,18315566
2000,10,"TW","TW",48300311,183091,48483402,49768278,56437941,188767,49957045,56626708
2000,10,"TZ","TZ",13373548,3460328,16833876,13566937,13654445,3469884,17036821,22179923
2000,10,"U7","U7",0,1565837,1565837,0,0,1807148,1807148,1982633
2000,10,"UA","UA",170078412,194454,170272866,139143286,230770703,159083,139302369,230983457
2000,10,"US","US",98683000,65000,98748000,99704000,114207000,68000,99772000,114275000
2000,10,"WN","WN",89337416,0,89337416,71672597,71672597,0,71672597,71672597
2000,10,"WO","WO",0,81052,81052,0,0,79154,79154,3707018
2000,10,"X9","X9",0,190439,190439,0,0,203322,203322,990435
2000,10,NA,"XG",0,160406,160406,0,116878,176270,176270,658239
2000,10,"XJ","XJ",2584852,0,2584852,2158352,2158352,0,2158352,2158352
2000,10,"YX","YX",7565951,100045,7665996,7919277,7919277,112085,8031362,8031362
2000,10,"ZW","ZW",4861958,0,4861958,6393457,6393457,0,6393457,6393457
2000,11,"3Z","3K",0,0,237738,0,429178,0,444570,444570
2000,11,"5X","5X",0,29779000,29819000,0,16407000,31101000,31144000,47985000
2000,11,"5Y","5Y",1629048,94929,1723977,1368400,7370650,79740,1448140,7726490
2000,11,"8C","8C",0,6152930,6152930,0,0,7151159,7151159,9107571
2000,11,"AX","9N",1794817,0,1794817,2011576,2011576,0,2011576,2011576
2000,11,"AA","AA",172958954,446516,173405470,123699902,202957129,468769,124168671,203463224
2000,11,"AQ","AQ",3709538,185610,3895148,4142777,4218035,20582,4163359,4266281
2000,11,"AS","AS",21750916,14546,23521319,24457365,28115591,16088,26466204,28131679
2000,11,"B6","B6",2769324,0,2769324,2928006,2928006,0,2928006,2928006
2000,11,"CO","CO",79810000,67000,79877000,75377000,114439000,101000,75478000,114540000
2000,11,"CS","CS",0,0,0,0,5204000,0,0,5204000
2000,11,"DL","DL",177183898,239664,177520842,117955634,151020509,172560,118245903,151193069
2000,11,"ER","ER",5760608,209325,5969933,6107345,8815029,212834,6320179,9134099
2000,11,"EV","EV",6592026,0,6592026,6879568,6879568,0,6879568,6879568
2000,11,"EZ","EZ",6143086,1266037,7409123,6543313,6543313,1518364,8061677,9834282
2000,11,"F9","F9",5478506,2850,5481356,5800182,5800182,3161,5803343,5803343
2000,11,"FL","FL",11687882,0,11687882,13249907,13249907,0,13249907,13249907
2000,11,"FX","FX",49246616,2656873,51903489,51518000,77557000,2797000,54315000,83032000
2000,11,"GR","GR",563146,2634784,3197930,600336,3283110,2875086,3475422,10896419
2000,11,"HA","HA",9350085,1203652,10553737,10139943,10619144,1324812,11464755,12734424
2000,11,"HP","HP",34476716,35320,34512036,37434725,38240575,38455,37473180,38279030
2000,11,"JI (1)","JI",4520686,0,4520686,4679940,4679940,0,4679940,4679940
2000,11,"JKQ","JKQ",0,87000,87000,0,0,113000,113000,113000
2000,11,"JW","JW",610050,11146,621196,721664,4075797,13123,734787,4234870
2000,11,"KR","KR",0,5796172,5796172,0,0,7361138,7361138,7361138
2000,11,"L2","L2",0,7462,159874,0,164849,12742,232321,461875
2000,11,"LC (2)","LC",2052101,0,2052101,2156684,2156684,0,2156684,2156684
2000,11,"MG","MG",0,2197710,2197710,0,0,1703750,1703750,2463176
2000,11,"GL","MMQ",0,846235,846235,0,0,1125493,1125493,2020511
2000,11,"MQ","MQ",11585963,0,11585963,10330410,10330410,0,10330410,10330410
2000,11,"N7","N7",4680323,11297,4691620,6083096,6083096,12098,6095194,6095194
2000,11,"NC","NC",0,0,342037,0,600924,0,630041,633615
2000,11,"NJ","NJ",2854025,0,2854025,3417696,3417696,0,3417696,3417696
